CD_SETOR,NM_MUN,CD_DIST,NM_DIST,lat,lon
355030843000282,São Paulo,355030843,Jardim Ângela,-23.697063787559927,-46.79393336150877
355030843000283,São Paulo,355030843,Jardim Ângela,-23.696614647333604,-46.79629863993615
355030843000288,São Paulo,355030843,Jardim Ângela,-23.71915680862343,-46.76921506963178
355030843000289,São Paulo,355030843,Jardim Ângela,-23.679390624822894,-46.75228919348731
355030843000290,São Paulo,355030843,Jardim Ângela,-23.694084700026043,-46.7890761736603
355030843000291,São Paulo,355030843,Jardim Ângela,-23.68745185084151,-46.77906580073339
355030843000295,São Paulo,355030843,Jardim Ângela,-23.68939672774055,-46.784637375360674
355030843000296,São Paulo,355030843,Jardim Ângela,-23.683898233990764,-46.77638625463059
355030843000301,São Paulo,355030843,Jardim Ângela,-23.684243689922592,-46.77296676012394
355030843000307,São Paulo,355030843,Jardim Ângela,-23.75052612446854,-46.77525622456928
355030843000308,São Paulo,355030843,Jardim Ângela,-23.74831371599657,-46.779692636027235
355030843000309,São Paulo,355030843,Jardim Ângela,-23.72877033435044,-46.75733654518484
355030843000310,São Paulo,355030843,Jardim Ângela,-23.684591945318044,-46.766560243138876
355030843000311,São Paulo,355030843,Jardim Ângela,-23.735614385210244,-46.78166357191095
355030843000318,São Paulo,355030843,Jardim Ângela,-23.724705537234453,-46.7931671682888
355030843000321,São Paulo,355030843,Jardim Ângela,-23.71746371781518,-46.77890233070609
355030843000325,São Paulo,355030843,Jardim Ângela,-23.725683996856123,-46.7849015835933
355030843000327,São Paulo,355030843,Jardim Ângela,-23.723802224421256,-46.78783735957184
355030843000334,São Paulo,355030843,Jardim Ângela,-23.701903925432266,-46.767510308970294
355030843000336,São Paulo,355030843,Jardim Ângela,-23.711231992102956,-46.78078072883904
355030843000337,São Paulo,355030843,Jardim Ângela,-23.712144481724952,-46.781798670386635
355030843000338,São Paulo,355030843,Jardim Ângela,-23.690504922211886,-46.781036743252365
355030843000339,São Paulo,355030843,Jardim Ângela,-23.69099854583563,-46.76253440801228
355030843000340,São Paulo,355030843,Jardim Ângela,-23.688616392754604,-46.76290205204596
355030843000341,São Paulo,355030843,Jardim Ângela,-23.68753135281837,-46.76178868913008
355030843000342,São Paulo,355030843,Jardim Ângela,-23.699706317634714,-46.771235876701745
355030843000343,São Paulo,355030843,Jardim Ângela,-23.695700591924084,-46.77795510145754
355030843000344,São Paulo,355030843,Jardim Ângela,-23.700949422087522,-46.76262531426846
355030843000345,São Paulo,355030843,Jardim Ângela,-23.688109273749753,-46.76998947377763
355030843000346,São Paulo,355030843,Jardim Ângela,-23.683503467574976,-46.75255366246446
355030843000347,São Paulo,355030843,Jardim Ângela,-23.682833581285966,-46.75234945167551
355030843000348,São Paulo,355030843,Jardim Ângela,-23.737946179581307,-46.791957724309796
355030843000349,São Paulo,355030843,Jardim Ângela,-23.732534139586818,-46.79177027018311
355030843000350,São Paulo,355030843,Jardim Ângela,-23.727972359046383,-46.78393245186074
355030843000351,São Paulo,355030843,Jardim Ângela,-23.691153578652585,-46.76915209501251
355030843000352,São Paulo,355030843,Jardim Ângela,-23.70186617372773,-46.78111791032826
355030843000354,São Paulo,355030843,Jardim Ângela,-23.715934109593302,-46.78019834332974
355030843000355,São Paulo,355030843,Jardim Ângela,-23.703981894603668,-46.7909528106288
355030843000356,São Paulo,355030843,Jardim Ângela,-23.704127002358067,-46.791308273247395
355030843000357,São Paulo,355030843,Jardim Ângela,-23.702663586156948,-46.79145305790887
355030843000361,São Paulo,355030843,Jardim Ângela,-23.697576890274632,-46.77948849983786
355030843000362,São Paulo,355030843,Jardim Ângela,-23.698107003027303,-46.77106459320731
355030843000363,São Paulo,355030843,Jardim Ângela,-23.700086893344483,-46.77060971201579
355030843000364,São Paulo,355030843,Jardim Ângela,-23.716619333988824,-46.782366010092844
355030843000365,São Paulo,355030843,Jardim Ângela,-23.716931525593306,-46.78180240414437
355030843000366,São Paulo,355030843,Jardim Ângela,-23.716316968880633,-46.78136923059596
355030843000367,São Paulo,355030843,Jardim Ângela,-23.699087798268895,-46.79263793670704
355030843000370,São Paulo,355030843,Jardim Ângela,-23.69507697189022,-46.781840351707764
355030843000371,São Paulo,355030843,Jardim Ângela,-23.696572583846546,-46.78171125877553
355030843000372,São Paulo,355030843,Jardim Ângela,-23.695327765447686,-46.78109226937026
355030843000373,São Paulo,355030843,Jardim Ângela,-23.698316762055345,-46.78156050355909
355030843000375,São Paulo,355030843,Jardim Ângela,-23.680258550649995,-46.754451113085565
355030843000376,São Paulo,355030843,Jardim Ângela,-23.6804187174991,-46.75115120161188
355030843000377,São Paulo,355030843,Jardim Ângela,-23.694622782492523,-46.79065700520739
355030843000378,São Paulo,355030843,Jardim Ângela,-23.694523611246602,-46.79001627496515
355030843000379,São Paulo,355030843,Jardim Ângela,-23.693586601242252,-46.78707352567424
355030843000380,São Paulo,355030843,Jardim Ângela,-23.694347434935167,-46.787293447357925
355030843000381,São Paulo,355030843,Jardim Ângela,-23.691667658680878,-46.78586511107478
355030843000383,São Paulo,355030843,Jardim Ângela,-23.693951004044095,-46.784327614855776
355030843000384,São Paulo,355030843,Jardim Ângela,-23.689130908827533,-46.7787143493102
355030843000385,São Paulo,355030843,Jardim Ângela,-23.676826053687893,-46.75529590835079
355030843000386,São Paulo,355030843,Jardim Ângela,-23.69271500514904,-46.78413887830353
355030843000387,São Paulo,355030843,Jardim Ângela,-23.691565195020175,-46.785364955433444
355030843000388,São Paulo,355030843,Jardim Ângela,-23.690665462875714,-46.78258934285052
355030843000389,São Paulo,355030843,Jardim Ângela,-23.690761978238623,-46.78328817026766
355030843000390,São Paulo,355030843,Jardim Ângela,-23.687284139965218,-46.77200511216481
355030843000391,São Paulo,355030843,Jardim Ângela,-23.678735057389602,-46.77556789546173
355030843000392,São Paulo,355030843,Jardim Ângela,-23.689718477671768,-46.76068680298018
355030843000393,São Paulo,355030843,Jardim Ângela,-23.69138537361987,-46.75924077705334
355030843000395,São Paulo,355030843,Jardim Ângela,-23.684898769144713,-46.7603148855434
355030843000396,São Paulo,355030843,Jardim Ângela,-23.684557146575706,-46.75925839119088
355030843000397,São Paulo,355030843,Jardim Ângela,-23.68731499431636,-46.76097569975418
355030843000398,São Paulo,355030843,Jardim Ângela,-23.684681993051516,-46.75426277549362
355030843000399,São Paulo,355030843,Jardim Ângela,-23.677345852861297,-46.75554109269456
355030843000402,São Paulo,355030843,Jardim Ângela,-23.735193350380943,-46.79194177696631
355030843000406,São Paulo,355030843,Jardim Ângela,-23.71629503041583,-46.76984324612845
355030843000407,São Paulo,355030843,Jardim Ângela,-23.69367972762047,-46.78790525604819
355030843000408,São Paulo,355030843,Jardim Ângela,-23.693937496178712,-46.78797008541093
355030843000410,São Paulo,355030843,Jardim Ângela,-23.690407640920835,-46.78442625376723
355030843000412,São Paulo,355030843,Jardim Ângela,-23.740882755100962,-46.777648459529686
355030843000413,São Paulo,355030843,Jardim Ângela,-23.742454278054023,-46.78172650334251
355030843000414,São Paulo,355030843,Jardim Ângela,-23.670458052691195,-46.7619447365304
355030843000415,São Paulo,355030843,Jardim Ângela,-23.688925825724,-46.76132110115774
355030843000416,São Paulo,355030843,Jardim Ângela,-23.733555205038485,-46.73389493805239
355030843000417,São Paulo,355030843,Jardim Ângela,-23.713006634147813,-46.776605516671516
355030843000418,São Paulo,355030843,Jardim Ângela,-23.711457043748112,-46.77439422059085
355030843000421,São Paulo,355030843,Jardim Ângela,-23.70217087904257,-46.7819807810155
355030843000422,São Paulo,355030843,Jardim Ângela,-23.700547957971896,-46.78036948113567
355030843000423,São Paulo,355030843,Jardim Ângela,-23.706916248890433,-46.78843727881918
355030843000424,São Paulo,355030843,Jardim Ângela,-23.707653302342173,-46.79108285942259
355030843000425,São Paulo,355030843,Jardim Ângela,-23.70604150887615,-46.79112026088849
355030843000426,São Paulo,355030843,Jardim Ângela,-23.705302181458222,-46.78887791341667
355030843000427,São Paulo,355030843,Jardim Ângela,-23.699251329749238,-46.783065116042586
355030843000428,São Paulo,355030843,Jardim Ângela,-23.700254232155554,-46.782832317770044
355030843000429,São Paulo,355030843,Jardim Ângela,-23.701019995085076,-46.769400841710755
355030843000430,São Paulo,355030843,Jardim Ângela,-23.700037329972343,-46.769088377604035
355030843000431,São Paulo,355030843,Jardim Ângela,-23.677188642154306,-46.75352830453786
355030843000432,São Paulo,355030843,Jardim Ângela,-23.678226409998338,-46.75483285948046
355030843000433,São Paulo,355030843,Jardim Ângela,-23.692680567583928,-46.78927176973829
355030843000434,São Paulo,355030843,Jardim Ângela,-23.69303153818408,-46.787307119229155
355030843000435,São Paulo,355030843,Jardim Ângela,-23.693928352750145,-46.78196657230818
355030843000436,São Paulo,355030843,Jardim Ângela,-23.693871026244928,-46.78327614765652
355030843000437,São Paulo,355030843,Jardim Ângela,-23.687315433018643,-46.77745170269512
355030843000438,São Paulo,355030843,Jardim Ângela,-23.689332749544455,-46.77652608499172
355030843000439,São Paulo,355030843,Jardim Ângela,-23.685838421366498,-46.776436460700026
355030843000440,São Paulo,355030843,Jardim Ângela,-23.685877014066527,-46.77798110440116
355030843000441,São Paulo,355030843,Jardim Ângela,-23.6874440650054,-46.77510147687761
355030843000442,São Paulo,355030843,Jardim Ângela,-23.688525439471405,-46.775956036988816
355030843000443,São Paulo,355030843,Jardim Ângela,-23.674650877295544,-46.76102415153139
355030843000444,São Paulo,355030843,Jardim Ângela,-23.675835967552356,-46.76215963293341
355030843000445,São Paulo,355030843,Jardim Ângela,-23.67553834371289,-46.75903874072171
355030843000446,São Paulo,355030843,Jardim Ângela,-23.676102973527158,-46.75956313696239
355030843000447,São Paulo,355030843,Jardim Ângela,-23.690257315604658,-46.78792212681474
355030843000448,São Paulo,355030843,Jardim Ângela,-23.691397188512898,-46.787026050037305
355030843000449,São Paulo,355030843,Jardim Ângela,-23.686511024442318,-46.77223567702526
355030843000450,São Paulo,355030843,Jardim Ângela,-23.688453681656895,-46.77286983402559
355030843000451,São Paulo,355030843,Jardim Ângela,-23.68839851821629,-46.78805658576233
355030843000452,São Paulo,355030843,Jardim Ângela,-23.688982372243487,-46.78784882209735
355030843000453,São Paulo,355030843,Jardim Ângela,-23.68489350628101,-46.769270760618966
355030843000454,São Paulo,355030843,Jardim Ângela,-23.68510641419119,-46.76893222025633
355030843000455,São Paulo,355030843,Jardim Ângela,-23.68746127012619,-46.76535697816999
355030843000456,São Paulo,355030843,Jardim Ângela,-23.687469352933004,-46.76467262515696
355030843000457,São Paulo,355030843,Jardim Ângela,-23.689280521330787,-46.756958401751746
355030843000458,São Paulo,355030843,Jardim Ângela,-23.691713921449725,-46.75861202689149
355030843000459,São Paulo,355030843,Jardim Ângela,-23.68255323827173,-46.77185131165724
355030843000460,São Paulo,355030843,Jardim Ângela,-23.682652170419775,-46.772838634606494
355030843000461,São Paulo,355030843,Jardim Ângela,-23.677889349887508,-46.763581334882964
355030843000462,São Paulo,355030843,Jardim Ângela,-23.678630286193826,-46.764143417705725
355030843000463,São Paulo,355030843,Jardim Ângela,-23.679733551584683,-46.7628747383721
355030843000464,São Paulo,355030843,Jardim Ângela,-23.678943864832515,-46.76213307663791
355030843000465,São Paulo,355030843,Jardim Ângela,-23.676844351822382,-46.76048663718489
355030843000466,São Paulo,355030843,Jardim Ângela,-23.677996799704054,-46.76111396442795
355030843000467,São Paulo,355030843,Jardim Ângela,-23.67771733452242,-46.7565731272201
355030843000468,São Paulo,355030843,Jardim Ângela,-23.679929335983594,-46.757620495606695
355030843000469,São Paulo,355030843,Jardim Ângela,-23.732322299035463,-46.792360343404525
355030843000470,São Paulo,355030843,Jardim Ângela,-23.733908519330782,-46.79242486820032
355030843000471,São Paulo,355030843,Jardim Ângela,-23.73551386412092,-46.795264483812595
355030843000472,São Paulo,355030843,Jardim Ângela,-23.738803796934494,-46.79502358947852
355030843000473,São Paulo,355030843,Jardim Ângela,-23.74821558047801,-46.77801663678292
355030843000474,São Paulo,355030843,Jardim Ângela,-23.74950612416212,-46.778445289423416
355030843000475,São Paulo,355030843,Jardim Ângela,-23.74690913599098,-46.78108889245942
355030843000476,São Paulo,355030843,Jardim Ângela,-23.748159132523504,-46.781114443313584
355030843000477,São Paulo,355030843,Jardim Ângela,-23.74811550187712,-46.78226328571297
355030843000478,São Paulo,355030843,Jardim Ângela,-23.727999970609215,-46.7816634856906
355030843000479,São Paulo,355030843,Jardim Ângela,-23.727095964488637,-46.78352357745941
355030843000480,São Paulo,355030843,Jardim Ângela,-23.69564358092835,-46.77870782166493
355030843000481,São Paulo,355030843,Jardim Ângela,-23.69712149768445,-46.77679010750115
355030843000482,São Paulo,355030843,Jardim Ângela,-23.72077895688254,-46.75712195023681
355030843000483,São Paulo,355030843,Jardim Ângela,-23.721993286558828,-46.75928749874335
355030843000484,São Paulo,355030843,Jardim Ângela,-23.72211909930249,-46.76412414035729
355030843000485,São Paulo,355030843,Jardim Ângela,-23.721014025189305,-46.762328762985305
355030843000486,São Paulo,355030843,Jardim Ângela,-23.728683351012076,-46.76668363227379
355030843000487,São Paulo,355030843,Jardim Ângela,-23.729585632131744,-46.76855011815064
355030843000488,São Paulo,355030843,Jardim Ângela,-23.731316047147747,-46.79627707748984
355030843000489,São Paulo,355030843,Jardim Ângela,-23.731849561096304,-46.79727661256933
355030843000490,São Paulo,355030843,Jardim Ângela,-23.725376436155447,-46.78163724324252
355030843000491,São Paulo,355030843,Jardim Ângela,-23.726882372566735,-46.781717819350504
355030843000492,São Paulo,355030843,Jardim Ângela,-23.71477212321708,-46.78129952512431
355030843000493,São Paulo,355030843,Jardim Ângela,-23.71702917084218,-46.780857745220146
355030843000494,São Paulo,355030843,Jardim Ângela,-23.696317868651214,-46.77896187456391
355030843000495,São Paulo,355030843,Jardim Ângela,-23.69881376469717,-46.777045985179086
355030843000496,São Paulo,355030843,Jardim Ângela,-23.69768283852274,-46.763799444754106
355030843000497,São Paulo,355030843,Jardim Ângela,-23.69873937452481,-46.768156222810354
355030843000498,São Paulo,355030843,Jardim Ângela,-23.6837761847225,-46.750953609775706
355030843000499,São Paulo,355030843,Jardim Ângela,-23.684290274423425,-46.75210409764114
355030843000500,São Paulo,355030843,Jardim Ângela,-23.71994813142962,-46.762795299732886
355030843000501,São Paulo,355030843,Jardim Ângela,-23.720598564988943,-46.75953117292184
355030843000502,São Paulo,355030843,Jardim Ângela,-23.70321946216075,-46.77412113698319
355030843000503,São Paulo,355030843,Jardim Ângela,-23.704032347085978,-46.77553325355711
355030843000504,São Paulo,355030843,Jardim Ângela,-23.73674418645015,-46.77762361963841
355030843000505,São Paulo,355030843,Jardim Ângela,-23.738174013318417,-46.778505150613384
355030843000506,São Paulo,355030843,Jardim Ângela,-23.680094797454583,-46.75539954116598
355030843000507,São Paulo,355030843,Jardim Ângela,-23.68210146165701,-46.75619958519612
355030843000508,São Paulo,355030843,Jardim Ângela,-23.67106065910219,-46.76128649702581
355030843000509,São Paulo,355030843,Jardim Ângela,-23.67277376381416,-46.7622301615622
355030843000510,São Paulo,355030843,Jardim Ângela,-23.675168918637244,-46.76299175377719
355030843000511,São Paulo,355030843,Jardim Ângela,-23.691349176848252,-46.77237975869614
355030843000512,São Paulo,355030843,Jardim Ângela,-23.69090516418853,-46.77157836599408
355030843000513,São Paulo,355030843,Jardim Ângela,-23.671901403454953,-46.760508226718606
355030843000514,São Paulo,355030843,Jardim Ângela,-23.672953441509794,-46.76046283573042
355030843000515,São Paulo,355030843,Jardim Ângela,-23.67385104764206,-46.75984869092231
355030843000516,São Paulo,355030843,Jardim Ângela,-23.673134585669697,-46.761358618416
355030843000517,São Paulo,355030843,Jardim Ângela,-23.674121641943056,-46.76185930059358
355030843000518,São Paulo,355030843,Jardim Ângela,-23.702254641841396,-46.77766750937615
355030843000519,São Paulo,355030843,Jardim Ângela,-23.705313031971524,-46.776614097365645
355030843000520,São Paulo,355030843,Jardim Ângela,-23.72708842727899,-46.78882738114627
355030843000521,São Paulo,355030843,Jardim Ângela,-23.729192843023664,-46.79082781469848
355030843000522,São Paulo,355030843,Jardim Ângela,-23.704174817497346,-46.77262443095015
355030843000523,São Paulo,355030843,Jardim Ângela,-23.737621948757546,-46.78876594868905
355030843000524,São Paulo,355030843,Jardim Ângela,-23.67722649417058,-46.74992410043972
355030843000525,São Paulo,355030843,Jardim Ângela,-23.67868527855307,-46.75048800653358
355030843000526,São Paulo,355030843,Jardim Ângela,-23.678375948117036,-46.75085355823968
355030843000527,São Paulo,355030843,Jardim Ângela,-23.69725659089455,-46.7992488643555
355030843000528,São Paulo,355030843,Jardim Ângela,-23.699768934479714,-46.7933338797439
355030843000529,São Paulo,355030843,Jardim Ângela,-23.72704411264062,-46.76509473474372
355030843000530,São Paulo,355030843,Jardim Ângela,-23.722243491000913,-46.766218244246645
355030843000531,São Paulo,355030843,Jardim Ângela,-23.724964917124193,-46.76800318855034
355030843000532,São Paulo,355030843,Jardim Ângela,-23.718692500205663,-46.76622212548237
355030843000533,São Paulo,355030843,Jardim Ângela,-23.727968344329582,-46.764417477468115
355030843000534,São Paulo,355030843,Jardim Ângela,-23.725002045586308,-46.76449558379028
355030843000535,São Paulo,355030843,Jardim Ângela,-23.72724470122304,-46.76794017706275
355030843000536,São Paulo,355030843,Jardim Ângela,-23.721604516752222,-46.77359576755977
355030843000537,São Paulo,355030843,Jardim Ângela,-23.71787604666745,-46.77131529574665
355030843000538,São Paulo,355030843,Jardim Ângela,-23.738587463171157,-46.78945906146656
355030843000539,São Paulo,355030843,Jardim Ângela,-23.72787849121277,-46.77004183955649
355030843000540,São Paulo,355030843,Jardim Ângela,-23.730441433524703,-46.7715215341649
355030843000541,São Paulo,355030843,Jardim Ângela,-23.72777622279348,-46.7720804536207
355030843000542,São Paulo,355030843,Jardim Ângela,-23.725768636935555,-46.77398505533147
355030843000543,São Paulo,355030843,Jardim Ângela,-23.726916990035853,-46.777375415715035
355030843000544,São Paulo,355030843,Jardim Ângela,-23.72000608269082,-46.77038264905974
355030843000545,São Paulo,355030843,Jardim Ângela,-23.720945818671147,-46.76868020758427
355030843000546,São Paulo,355030843,Jardim Ângela,-23.680845372918693,-46.749884979257864
355030843000547,São Paulo,355030843,Jardim Ângela,-23.6823808187567,-46.750078710827566
355030843000548,São Paulo,355030843,Jardim Ângela,-23.689209562855257,-46.774955287476864
355030843000549,São Paulo,355030843,Jardim Ângela,-23.690928383462587,-46.77587207103512
355030843000550,São Paulo,355030843,Jardim Ângela,-23.697109238863792,-46.76224886089691
355030843000551,São Paulo,355030843,Jardim Ângela,-23.697599562660695,-46.76100758586514
355030843000552,São Paulo,355030843,Jardim Ângela,-23.718146309393337,-46.76472579573655
355030843000553,São Paulo,355030843,Jardim Ângela,-23.718710156624198,-46.76316110548535
355030843000554,São Paulo,355030843,Jardim Ângela,-23.692273219255732,-46.79036392163307
355030843000555,São Paulo,355030843,Jardim Ângela,-23.69195560131953,-46.78826085605311
355030843000558,São Paulo,355030843,Jardim Ângela,-23.688516646700194,-46.78245019553014
355030843000559,São Paulo,355030843,Jardim Ângela,-23.689305440371335,-46.783600552362444
355030843000560,São Paulo,355030843,Jardim Ângela,-23.68744985490995,-46.788904320903846
355030843000561,São Paulo,355030843,Jardim Ângela,-23.687044484323682,-46.79022192566028
355030843000562,São Paulo,355030843,Jardim Ângela,-23.68611436644169,-46.7622855718158
355030843000563,São Paulo,355030843,Jardim Ângela,-23.686977657981828,-46.76307750767474
355030843000564,São Paulo,355030843,Jardim Ângela,-23.727700018818275,-46.75697428030356
355030843000565,São Paulo,355030843,Jardim Ângela,-23.729305444378152,-46.759666838586945
355030843000566,São Paulo,355030843,Jardim Ângela,-23.678179535349898,-46.77401522656843
355030843000567,São Paulo,355030843,Jardim Ângela,-23.680509596695966,-46.77406680429425
355030843000568,São Paulo,355030843,Jardim Ângela,-23.686015115856332,-46.758857827993936
355030843000569,São Paulo,355030843,Jardim Ângela,-23.686059595141263,-46.75786443469582
355030843000570,São Paulo,355030843,Jardim Ângela,-23.687243509742473,-46.75870225312355
355030843000571,São Paulo,355030843,Jardim Ângela,-23.687197846159183,-46.75760932689957
355030843000572,São Paulo,355030843,Jardim Ângela,-23.73613901214722,-46.7913089006232
355030843000573,São Paulo,355030843,Jardim Ângela,-23.737210839712983,-46.79067691666066
355030843000574,São Paulo,355030843,Jardim Ângela,-23.747378344166894,-46.78476766468321
355030843000575,São Paulo,355030843,Jardim Ângela,-23.748511813057135,-46.78302817511981
355030843000576,São Paulo,355030843,Jardim Ângela,-23.722216556981845,-46.75665201342067
355030843000577,São Paulo,355030843,Jardim Ângela,-23.72147748756649,-46.75504449411416
355030843000578,São Paulo,355030843,Jardim Ângela,-23.723432945636084,-46.753662268253656
355030843000579,São Paulo,355030843,Jardim Ângela,-23.724321402346327,-46.761103948381454
355030843000580,São Paulo,355030843,Jardim Ângela,-23.725409671472978,-46.759534276823885
355030843000581,São Paulo,355030843,Jardim Ângela,-23.68213711810604,-46.77723547424561
355030843000582,São Paulo,355030843,Jardim Ângela,-23.68370563268461,-46.77723688280204
355030843000583,São Paulo,355030843,Jardim Ângela,-23.727654363426208,-46.78697042732321
355030843000584,São Paulo,355030843,Jardim Ângela,-23.729168411223597,-46.78807499434752
355030843000585,São Paulo,355030843,Jardim Ângela,-23.723233146148946,-46.76535733349679
355030843000586,São Paulo,355030843,Jardim Ângela,-23.725243573457494,-46.76546149920206
355030843000587,São Paulo,355030843,Jardim Ângela,-23.68931966584409,-46.76613689103434
355030843000588,São Paulo,355030843,Jardim Ângela,-23.689761377530118,-46.76715134119282
355030843000589,São Paulo,355030843,Jardim Ângela,-23.72262125901292,-46.762472596896075
355030843000590,São Paulo,355030843,Jardim Ângela,-23.72238443433004,-46.76086755727591
355030843000591,São Paulo,355030843,Jardim Ângela,-23.676597538454196,-46.75155084799
355030843000592,São Paulo,355030843,Jardim Ângela,-23.678025523144377,-46.751734224250775
355030843000593,São Paulo,355030843,Jardim Ângela,-23.6846426153328,-46.75850571615361
355030843000594,São Paulo,355030843,Jardim Ângela,-23.68614587668814,-46.76006849748913
355030843000595,São Paulo,355030843,Jardim Ângela,-23.680325156751397,-46.77285158392957
355030843000596,São Paulo,355030843,Jardim Ângela,-23.681540229703007,-46.77309209463294
355030843000597,São Paulo,355030843,Jardim Ângela,-23.698968709368067,-46.77935724228925
355030843000598,São Paulo,355030843,Jardim Ângela,-23.69962176639774,-46.777935206840624
355030843000599,São Paulo,355030843,Jardim Ângela,-23.698982065727993,-46.7739709698872
355030843000600,São Paulo,355030843,Jardim Ângela,-23.700145438067388,-46.77380293326607
355030843000601,São Paulo,355030843,Jardim Ângela,-23.701511493544157,-46.77319489503142
355030843000602,São Paulo,355030843,Jardim Ângela,-23.698054235898823,-46.774268116144746
355030843000603,São Paulo,355030843,Jardim Ângela,-23.69842243123659,-46.77579416771003
355030843000604,São Paulo,355030843,Jardim Ângela,-23.70083956533838,-46.764797755014776
355030843000607,São Paulo,355030843,Jardim Ângela,-23.693226285870058,-46.78012783502782
355030843000610,São Paulo,355030843,Jardim Ângela,-23.689136482018757,-46.78067941799169
355030843000611,São Paulo,355030843,Jardim Ângela,-23.7178889827029,-46.7669655999794
355030843000612,São Paulo,355030843,Jardim Ângela,-23.720235026974983,-46.76731472207379
355030843000613,São Paulo,355030843,Jardim Ângela,-23.68296305396353,-46.77506877444297
355030843000614,São Paulo,355030843,Jardim Ângela,-23.68426417476197,-46.77507632759049
355030843000615,São Paulo,355030843,Jardim Ângela,-23.686272887775438,-46.768539722959176
355030843000616,São Paulo,355030843,Jardim Ângela,-23.687422435956737,-46.76798501726339
355030843000617,São Paulo,355030843,Jardim Ângela,-23.72469117536254,-46.763122330972834
355030843000618,São Paulo,355030843,Jardim Ângela,-23.72660588236905,-46.761272100526526
355030843000619,São Paulo,355030843,Jardim Ângela,-23.7269394586856,-46.76220833387787
355030843000620,São Paulo,355030843,Jardim Ângela,-23.726867733192957,-46.76314010529913
355030843000621,São Paulo,355030843,Jardim Ângela,-23.683101189653083,-46.77064251577283
355030843000622,São Paulo,355030843,Jardim Ângela,-23.685491559545767,-46.77101759733788
355030843000623,São Paulo,355030843,Jardim Ângela,-23.684831528605514,-46.76802234664708
355030843000624,São Paulo,355030843,Jardim Ângela,-23.685661551342037,-46.76755195246372
355030843000625,São Paulo,355030843,Jardim Ângela,-23.685683413023565,-46.76486796834455
355030843000626,São Paulo,355030843,Jardim Ângela,-23.68757471992375,-46.76641858621034
355030843000627,São Paulo,355030843,Jardim Ângela,-23.689120698849628,-46.75932066551341
355030843000628,São Paulo,355030843,Jardim Ângela,-23.6899379294437,-46.76081047129406
355030843000629,São Paulo,355030843,Jardim Ângela,-23.733255603926708,-46.79419011065965
355030843000630,São Paulo,355030843,Jardim Ângela,-23.733449176649557,-46.79521732404648
355030843000631,São Paulo,355030843,Jardim Ângela,-23.733319281188844,-46.796450742106245
355030843000632,São Paulo,355030843,Jardim Ângela,-23.7303713157064,-46.78966982126207
355030843000633,São Paulo,355030843,Jardim Ângela,-23.72917391205918,-46.78682211242752
355030843000634,São Paulo,355030843,Jardim Ângela,-23.727962382129764,-46.78821826272185
355030843000635,São Paulo,355030843,Jardim Ângela,-23.729368897674313,-46.79008307946798
355030843000636,São Paulo,355030843,Jardim Ângela,-23.73599185136555,-46.77604769164167
355030843000637,São Paulo,355030843,Jardim Ângela,-23.73929721435525,-46.774872039588686
355030843000638,São Paulo,355030843,Jardim Ângela,-23.73956960344613,-46.77896470313692
355030843000639,São Paulo,355030843,Jardim Ângela,-23.739154371697026,-46.7777932167893
355030843000640,São Paulo,355030843,Jardim Ângela,-23.74010917212411,-46.777517045369216
355030843000641,São Paulo,355030843,Jardim Ângela,-23.733645844533395,-46.784535903588626
355030843000642,São Paulo,355030843,Jardim Ângela,-23.734207321127943,-46.783188949113665
355030843000643,São Paulo,355030843,Jardim Ângela,-23.734810551018782,-46.784214550960044
355030843000645,São Paulo,355030843,Jardim Ângela,-23.73781008023505,-46.77643361773522
355030843000646,São Paulo,355030843,Jardim Ângela,-23.736174615617383,-46.77670244070523
355030843000647,São Paulo,355030843,Jardim Ângela,-23.73963101964394,-46.77535424070439
355030843000648,São Paulo,355030843,Jardim Ângela,-23.699547348281225,-46.79096409555553
355030843000649,São Paulo,355030843,Jardim Ângela,-23.700629678037526,-46.78955384885209
355030843000650,São Paulo,355030843,Jardim Ângela,-23.699637217861497,-46.78833892091154
355030843000651,São Paulo,355030843,Jardim Ângela,-23.698788791398712,-46.78656649835335
355030843000652,São Paulo,355030843,Jardim Ângela,-23.690255993173846,-46.77824000080731
355030843000653,São Paulo,355030843,Jardim Ângela,-23.69070895202647,-46.77785711830167
355030843000654,São Paulo,355030843,Jardim Ângela,-23.69213514354004,-46.77788807131495
355030843000655,São Paulo,355030843,Jardim Ângela,-23.692893733141872,-46.779089080684585
355030843000656,São Paulo,355030843,Jardim Ângela,-23.692082596690543,-46.77881448129401
355030843000657,São Paulo,355030843,Jardim Ângela,-23.7355232292972,-46.78762031366039
355030843000658,São Paulo,355030843,Jardim Ângela,-23.734906388019123,-46.787049316159525
355030843000659,São Paulo,355030843,Jardim Ângela,-23.73665144719749,-46.785796055025926
355030843000660,São Paulo,355030843,Jardim Ângela,-23.737966172606033,-46.78482675328586
355030843000661,São Paulo,355030843,Jardim Ângela,-23.73920873930371,-46.78556381421965
355030843000662,São Paulo,355030843,Jardim Ângela,-23.73698228282878,-46.78630305896501
355030843000663,São Paulo,355030843,Jardim Ângela,-23.68759077384051,-46.770334949134195
355030843000664,São Paulo,355030843,Jardim Ângela,-23.689068878742372,-46.77137948316204
355030843000665,São Paulo,355030843,Jardim Ângela,-23.690051202707906,-46.77215285007563
