tract_prefix,Centro,62,58,68,52,47,61,69,51,55,66,49,75,31,lat,lon
3502309001,Bacia do Córrego Água da Ressaca,1796,2001,2306,2472,2727,2955,2524,2338,2408,2325,1883,2443,1502,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego Água da Forquilha,927,1067,1250,1316,1466,1385,1169,1024,1031,774,690,827,413,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego Água do Sobrado,2559,2749,2815,2943,3202,3343,3008,2804,2415,2180,1740,2155,961,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego Água da Grama,5168,5609,5408,5125,5538,5701,4939,4536,4189,3614,2949,3444,1577,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego Água do Castelo,2659,2938,3310,3176,3360,3456,2888,2827,2698,2507,2122,2974,1537,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego do Pau d'Alho,1853,1881,1785,1743,1910,1902,1699,1450,1298,1268,888,904,369,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego Barreirinho,1411,1575,1517,1486,1859,2022,1766,1656,1697,1603,1288,1310,508,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego Vargem Limpa,1336,1630,1751,1632,1524,1522,1265,1257,1142,888,567,615,209,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Ribeirão Vargem Limpa,2066,2247,2300,2286,2652,2427,2062,1876,1671,1349,1010,1126,379,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego Água Comprida,2244,2930,3028,2883,3047,3224,2610,2306,2232,2043,1817,2428,1080,-22.790594452242892,-48.12749173316733
3502309001,Bacia do Córrego das Flores/Avenida Nações Unidas,917,1824,1997,1714,1539,1452,1255,1135,1185,1161,1020,1609,1115,-22.790594452242892,-48.12749173316733
3502309001,Jardim São Fernando,39,42,35,63,56,55,45,23,35,40,36,33,15,-22.790594452242892,-48.12749173316733
3502309001,Jardim Menino Deus I,57,65,62,76,93,81,80,87,77,64,45,46,29,-22.790594452242892,-48.12749173316733
3502309001,Vila Aeroporto,33,71,46,46,46,42,61,47,51,44,30,40,16,-22.790594452242892,-48.12749173316733
3502309001,Jardim Menino Deus II,114,171,263,310,274,228,152,124,117,136,114,121,41,-22.790594452242892,-48.12749173316733
3502309001,Residencial Vale do Sol,81,101,130,216,189,174,105,56,44,43,33,30,20,-22.790594452242892,-48.12749173316733
3502309001,Residencial Rassim Dibe,69,89,57,87,69,83,100,114,81,64,57,53,15,-22.790594452242892,-48.12749173316733
3502309001,Chácaras Parati,20,13,23,34,29,23,18,16,8,10,9,11,3,-22.790594452242892,-48.12749173316733
3502309001,Residencial Parati I,47,55,63,74,80,69,60,46,52,58,43,44,34,-22.790594452242892,-48.12749173316733
3502309001,Jardim Cláudia I,41,51,49,42,52,83,60,59,39,52,75,128,40,-22.790594452242892,-48.12749173316733
3502309001,Jardim Cláudia II,84,110,118,98,117,168,110,86,88,168,172,161,37,-22.790594452242892,-48.12749173316733
3502309001,Vila Santa Terezinha,43,45,55,46,44,29,42,32,38,42,29,38,7,-22.790594452242892,-48.12749173316733
3502309001,Residencial Bebedouro,190,199,222,187,172,173,193,183,133,124,99,107,31,-22.790594452242892,-48.12749173316733
3502309001,Jardim de Lúcia,82,96,107,115,105,132,107,99,87,84,68,95,33,-22.790594452242892,-48.12749173316733
3502309001,Jardim das Laranjeiras,61,79,74,86,110,109,76,97,102,79,66,61,22,-22.790594452242892,-48.12749173316733
3502309001,Distrito Industrial I,0,0,0,0,0,0,3,0,3,3,0,3,0,-22.790594452242892,-48.12749173316733
3502309001,Vila Irmã Antonieta Farani,46,54,47,42,53,23,41,27,30,32,23,30,9,-22.790594452242892,-48.12749173316733
3502309001,Vila Alto do Sumaré,9,4,10,10,14,16,9,12,11,11,14,14,0,-22.790594452242892,-48.12749173316733
3502309001,Distrito Industrial II,4,0,4,0,6,4,3,4,4,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Jardim das Acácias,29,30,25,22,13,32,38,32,18,11,12,16,0,-22.790594452242892,-48.12749173316733
3502309001,Residencial Centenário,185,178,164,156,209,214,203,213,240,206,114,138,53,-22.790594452242892,-48.12749173316733
