stop_id,stop_lat,stop_lon,gwalk_nearest
280004687,-23.494903,-46.469939,1207475708
280004689,-23.494697,-46.46984,1205974202
280004692,-23.492687,-46.476891,1207475515
280004693,-23.492982,-46.476009,4523854675
280004694,-23.493707,-46.473313,1207475766
280004695,-23.49408,-46.472006,1207475388
280004696,-23.494408,-46.469743,1207475625
280004697,-23.493499,-46.470591,2528375556
280004698,-23.487957,-46.469654,6083061085
280004699,-23.488069,-46.470026,3900789992
280004700,-23.488974,-46.47053,1207482073
280004701,-23.489994,-46.470762,1207481870
280004702,-23.491677,-46.471964,1207482007
280004704,-23.49104,-46.474313,1207481839
280004705,-23.490783,-46.474582,1207475447
280004706,-23.490045,-46.476217,1207481891
280004707,-23.485907,-46.480402,1205973699
280004708,-23.488686,-46.479531,4863009348
280004709,-23.488465,-46.47945,4863009348
280004710,-23.490494,-46.479137,1207475734
280004711,-23.495066,-46.479897,1205976815
280004712,-23.497834,-46.479215,1207482054
280004713,-23.499869,-46.478586,1205975631
280004714,-23.502372,-46.477924,1205975921
280004715,-23.504137,-46.47666,1205976477
280004716,-23.499599,-46.4774,1205975168
280004718,-23.501395,-46.47988,8372904281
280004719,-23.501899,-46.480094,8372904281
280004720,-23.503513,-46.481045,1205976974
280004721,-23.503186,-46.48098,1205976974
280004722,-23.505772,-46.482191,1205974536
280004723,-23.505923,-46.482403,1205974888
280004724,-23.506355,-46.488478,1608890637
280004725,-23.506035,-46.488557,1213520928
280004726,-23.499036,-46.484963,1205974326
280004727,-23.499231,-46.481683,1205976173
280004728,-23.497847,-46.479775,1207482054
280004729,-23.49783,-46.479649,1207482054
280004730,-23.489996,-46.479502,4229041792
280004731,-23.489064,-46.478835,1207475406
280004732,-23.489706,-46.48225,8943649865
280004733,-23.489793,-46.482376,8943649865
280004739,-23.504096,-46.488149,1205976672
280004740,-23.503237,-46.487997,1205976672
280004741,-23.500909,-46.487727,1705138020
280004743,-23.498823,-46.487199,8768813473
280004745,-23.496987,-46.485895,1205973974
280004746,-23.495328,-46.484611,5382835074
280004747,-23.494333,-46.48377,3900752976
280004748,-23.493735,-46.482358,1205976606
280004749,-23.493452,-46.482003,1205977004
280004750,-23.492441,-46.479084,1014356195
280004751,-23.484425,-46.475749,2057821185
280004752,-23.484264,-46.476099,2057821185
280004753,-23.483382,-46.472973,7852128772
280004754,-23.482751,-46.470941,4229084365
280005154,-23.50501,-46.49404,7280301231
280005155,-23.505063,-46.493947,7280301231
280005156,-23.502963,-46.49399,1215012614
280005157,-23.502613,-46.493924,1215013361
280005159,-23.499184,-46.491372,1213520981
280005161,-23.495362,-46.491537,1213521321
280005162,-23.490017,-46.490082,6343648392
280005163,-23.4898,-46.490156,6343648391
280005164,-23.490068,-46.48983,3374062735
280005165,-23.491871,-46.489543,1205976649
280005167,-23.493929,-46.489953,3900752919
280005168,-23.494022,-46.490068,3900752919
280005169,-23.495769,-46.488972,1205975741
280005170,-23.496094,-46.488351,1205975741
280005171,-23.497429,-46.487326,1213521862
280005172,-23.497731,-46.487238,1213521862
280005173,-23.489999,-46.488396,6343648149
280005174,-23.490611,-46.484887,6585224589
280005176,-23.489371,-46.493484,1213520846
280005177,-23.489894,-46.496164,3900752881
280005178,-23.489852,-46.496455,3900752881
280005179,-23.488859,-46.504086,3900731101
280005180,-23.489325,-46.50204,1705202971
280005181,-23.490663,-46.499289,3900731126
280005182,-23.490451,-46.498145,1213520900
280005183,-23.490966,-46.498007,1705202977
280005184,-23.492609,-46.495574,1213521007
280005185,-23.491461,-46.490964,6343648180
280005186,-23.493269,-46.493488,1213521852
280005187,-23.492531,-46.493607,1213520830
280005188,-23.493471,-46.497314,1213521594
280005189,-23.493947,-46.497156,1213521810
280005190,-23.495671,-46.497083,1213521700
280005191,-23.49712,-46.496228,1705180690
280005192,-23.49735,-46.496214,1705180690
280005194,-23.499236,-46.4946,1215013193
280005195,-23.500906,-46.494026,1215013363
280005735,-23.48892,-46.504621,9657214254
280005736,-23.485982,-46.502213,2368374591
280005737,-23.485747,-46.502084,2368374594
280005738,-23.484167,-46.495493,10949334572
280005739,-23.484052,-46.495659,10949334564
280005740,-23.482982,-46.492032,2057821147
280005741,-23.482833,-46.491886,2368379148
280005742,-23.484146,-46.489798,7822475603
280005743,-23.484104,-46.489415,2057821180
280005744,-23.485235,-46.487506,2057821201
280005745,-23.485202,-46.486812,2528375450
280005746,-23.485891,-46.483468,2057821236
280005747,-23.485509,-46.482345,2057821224
280012700,-23.479098,-46.500163,6566835931
280012701,-23.478888,-46.500216,6566835931
280012703,-23.483646,-46.49566,11896263807
280012704,-23.483652,-46.495746,2368375985
280012705,-23.482461,-46.493681,5402637791
280012706,-23.482483,-46.493747,1514965314
280012707,-23.481557,-46.494168,1723210536
290000012,-23.483515,-46.708802,8685412374
290000014,-23.48981,-46.709584,917458501
290000015,-23.489507,-46.707706,709652581
290000016,-23.493975,-46.70179,9597841576
290000017,-23.496605,-46.701731,940894639
290000018,-23.496784,-46.701632,940894639
290000019,-23.498061,-46.701002,940894690
290000020,-23.498314,-46.700277,4174375753
290000021,-23.498208,-46.698021,1446417201
290000022,-23.498156,-46.698101,1446417201
290000023,-23.498696,-46.696649,1741794349
290000024,-23.498959,-46.696441,940877807
290000028,-23.505001,-46.690671,1425788100
290000031,-23.493719,-46.701822,4175139744
290000038,-23.499044,-46.688467,8395245944
290000039,-23.499121,-46.688525,8395245944
290000040,-23.496843,-46.689996,1411880250
290000041,-23.497241,-46.690143,973866840
290000042,-23.497668,-46.691376,1411853813
290000043,-23.497561,-46.691482,1411853813
290000437,-23.474304,-46.708094,1804254169
290000439,-23.472168,-46.708778,1804254032
290000440,-23.470586,-46.709325,6351365086
290000441,-23.470133,-46.710257,1804253911
290000443,-23.472111,-46.709774,1804254051
290000445,-23.471269,-46.706229,2543820129
290000447,-23.471701,-46.706785,1804254009
290001104,-23.474428,-46.671265,832359211
290001106,-23.474699,-46.673408,965528215
290001107,-23.476218,-46.674821,965528178
290001108,-23.476173,-46.674651,832359201
290001177,-23.465863,-46.699367,1804087241
290001179,-23.463107,-46.70136,1804158419
290001201,-23.479922,-46.686205,7302184007
290001202,-23.482373,-46.686973,7299236829
290001203,-23.484707,-46.688317,1419820919
290001204,-23.484696,-46.690079,832358196
290001205,-23.484052,-46.691417,1649620367
290001206,-23.483729,-46.691618,1649620367
290001209,-23.481984,-46.689635,2022660289
290001210,-23.482466,-46.688558,1419811648
290001211,-23.482715,-46.688067,1419811648
290001212,-23.481659,-46.69202,6554169546
290001213,-23.481991,-46.692182,1754560130
290001214,-23.47976,-46.691379,1748252887
290001215,-23.478623,-46.690898,917291089
290001219,-23.479023,-46.695516,1748248186
290001222,-23.475621,-46.696418,8394989077
290001223,-23.475674,-46.698497,9426374778
290001224,-23.475798,-46.69832,12158276256
290001225,-23.475153,-46.698723,10564531847
290001227,-23.473623,-46.698025,2108153598
290001228,-23.472714,-46.698175,1804254110
290001229,-23.472154,-46.698127,1804254015
290001230,-23.470494,-46.698224,917290934
290001231,-23.477273,-46.699783,1792722987
290001232,-23.477627,-46.700077,1792722987
290001234,-23.477597,-46.700594,1804254347
290001235,-23.476155,-46.700701,1804254307
290001236,-23.476028,-46.700657,1804254278
290001237,-23.474189,-46.700979,3891130642
290001238,-23.473971,-46.701126,4303563798
290001239,-23.472298,-46.701327,1804254035
290001241,-23.470653,-46.701941,1804253946
290001242,-23.469758,-46.704109,1783856757
290001243,-23.469914,-46.704496,1783856757
290001244,-23.471006,-46.705841,2543820123
290001248,-23.473269,-46.704643,8685290555
290001249,-23.475355,-46.704401,1804254273
290001250,-23.476675,-46.70526,8685400239
290001251,-23.477888,-46.706991,1804254379
290001254,-23.482754,-46.708145,934276542
290001257,-23.476869,-46.70511,8685400235
290001258,-23.477331,-46.703866,1804254349
290001259,-23.477551,-46.703903,917291120
290001260,-23.479045,-46.703023,1804254395
290001261,-23.4793,-46.702825,1808420095
290001262,-23.481314,-46.701291,917144669
290001263,-23.482117,-46.701492,8706957893
290001264,-23.482778,-46.701116,1792515127
290001265,-23.485113,-46.699579,5325525765
290001266,-23.485281,-46.699243,1698906921
290001267,-23.487316,-46.698037,1792421222
290001269,-23.491791,-46.695691,6557324197
290001270,-23.491426,-46.695188,1416727122
290001271,-23.489397,-46.694189,1425794036
290001272,-23.489904,-46.694298,832358178
290001273,-23.488034,-46.693016,1538996316
290001274,-23.4867,-46.692721,832358189
290001275,-23.486159,-46.692313,1538996313
290001277,-23.492711,-46.692204,1418279718
290001278,-23.492612,-46.692405,1418279718
290001279,-23.491864,-46.690047,8707593086
290001283,-23.488551,-46.688079,8722771836
290001284,-23.485627,-46.687591,7280236765
290001285,-23.484509,-46.687434,2022633161
290001286,-23.483836,-46.687159,7299426413
290001287,-23.48278,-46.68588,1825057581
290001288,-23.482447,-46.685728,2022630270
290001289,-23.481764,-46.683987,832359171
290001290,-23.481656,-46.683719,832359171
290001292,-23.47993,-46.68223,2020736899
290001293,-23.478014,-46.68214,8398019216
290001294,-23.477695,-46.681948,8398019216
290001295,-23.477222,-46.681019,1643869483
290001296,-23.476955,-46.679878,917418315
290001298,-23.477284,-46.67706,2055461245
290001307,-23.478163,-46.677345,2055460997
290001308,-23.477776,-46.677399,2055461363
290001319,-23.490067,-46.685221,5680651728
290001320,-23.486565,-46.685673,1456465916
290001321,-23.486502,-46.685805,1456465916
290001325,-23.502799,-46.693677,1411872174
290001327,-23.494432,-46.697369,1417657775
290001329,-23.50149,-46.690333,1412623198
290001330,-23.502391,-46.692151,1425788104
290001331,-23.497569,-46.69304,7292061160
290001334,-23.494913,-46.692274,1411861869
290001336,-23.497158,-46.693764,973866798
290001340,-23.501,-46.700111,940877661
290001341,-23.501723,-46.699616,11529008882
290001342,-23.500104,-46.697536,832358154
290001343,-23.496543,-46.697755,1417663582
290001344,-23.496671,-46.697882,1417663582
290001345,-23.495096,-46.697661,968821604
290001346,-23.493679,-46.6971,832358163
290001347,-23.492994,-46.696428,917144410
290001348,-23.49797,-46.699432,940894739
290001349,-23.500161,-46.698603,940877852
290001350,-23.50204,-46.702857,7285297004
290001351,-23.502152,-46.70367,7285297004
290001352,-23.498633,-46.705315,8181059239
290001353,-23.496534,-46.703114,940894760
290001354,-23.495001,-46.701561,7285450335
290001355,-23.495136,-46.701776,7285450335
290001356,-23.493133,-46.700647,968821606
290001357,-23.492606,-46.700214,940894664
290001358,-23.491166,-46.699516,6555844109
290001360,-23.488568,-46.698047,1698867974
290001361,-23.487055,-46.696997,5325635688
290001362,-23.486737,-46.696966,5325635688
290001363,-23.484785,-46.695834,8702502436
290001364,-23.484417,-46.695479,8394822178
290001365,-23.482163,-46.695368,5325456547
290001367,-23.480143,-46.695521,1419859133
290001368,-23.482146,-46.698128,1792482303
290001369,-23.482954,-46.699915,1792428846
290001370,-23.483932,-46.703463,1808416655
290001371,-23.483232,-46.704402,7279449213
290001372,-23.482647,-46.705452,8409710788
290001373,-23.482271,-46.706266,1808414799
290001374,-23.482173,-46.707445,1456122156
290001375,-23.481729,-46.707457,1798985258
290001376,-23.485186,-46.704069,1799004141
290001378,-23.487946,-46.703273,2504636666
290001379,-23.484791,-46.703432,1578462390
290001382,-23.489315,-46.707433,709652581
290001383,-23.497656,-46.70596,1462041910
290001384,-23.491581,-46.703893,1478302516
290001385,-23.491356,-46.704134,1577648695
290001386,-23.490138,-46.703527,1577641904
290001387,-23.490291,-46.703662,1577641934
290001388,-23.488847,-46.703097,1577648698
290001389,-23.488563,-46.70325,1577641882
290001390,-23.503199,-46.70616,929765260
290001392,-23.499991,-46.70641,8016388901
290001394,-23.496922,-46.707037,10807811787
290001395,-23.494676,-46.708411,4174375748
290001396,-23.493997,-46.709123,453613134
290001401,-23.494786,-46.708775,934205439
290001406,-23.506855,-46.68932,8953825059
290001407,-23.507838,-46.690619,148590843
290001409,-23.504133,-46.696674,7291848024
290001410,-23.506166,-46.69817,8953825077
290001415,-23.507106,-46.705027,11533910123
290001416,-23.506451,-46.705759,11533947784
290001747,-23.507328,-46.689984,6351070948
290001803,-23.507461,-46.702333,11528324042
290001804,-23.487679,-46.685767,1456469008
290003292,-23.462452,-46.714237,1804210974
290003335,-23.463113,-46.703288,4783767190
290003336,-23.463023,-46.703303,4783767533
290003338,-23.461944,-46.704236,4518384914
290003339,-23.462191,-46.704443,4518384914
290003359,-23.4627,-46.714222,8685327741
300009061,-23.827404,-46.697363,2129227557
300009070,-23.735168,-46.67598,804602429
300009071,-23.735423,-46.676632,804595347
300009072,-23.733588,-46.676864,804595348
300009074,-23.732987,-46.676193,804595421
300009076,-23.734848,-46.680448,804605912
300009077,-23.734506,-46.678964,13007413202
300009078,-23.734595,-46.6816,804606924
300009269,-23.77191,-46.710568,12119307231
300009270,-23.772795,-46.708966,1049379418
300009271,-23.773247,-46.708079,3899164219
300009272,-23.774062,-46.706588,8993395704
300009273,-23.774054,-46.704964,1360579453
300009274,-23.773801,-46.704477,1360579453
300009275,-23.773331,-46.703332,8941162261
300009277,-23.772871,-46.702059,2303950089
300009278,-23.772823,-46.701661,8941220200
300009279,-23.774113,-46.699638,2333855494
300009280,-23.774226,-46.699422,2333855494
300009282,-23.776373,-46.696496,1068760628
300009283,-23.777624,-46.696625,2303952622
300009284,-23.777546,-46.694566,2333855462
300009285,-23.777932,-46.694095,2333855462
300009286,-23.780109,-46.691326,1067143496
300009287,-23.782958,-46.690014,2303853303
300009288,-23.783591,-46.689924,2308416615
300009289,-23.784963,-46.689446,615533422
300009290,-23.785175,-46.689034,615533422
300009291,-23.787667,-46.689617,5055493349
300009292,-23.787823,-46.689575,5055493349
300009293,-23.78913,-46.689668,1084495373
300009294,-23.788062,-46.685289,1084495685
300009295,-23.788218,-46.685156,1084495685
300009296,-23.788344,-46.685025,1084495685
300009297,-23.787777,-46.682936,1084495711
300009298,-23.787655,-46.682917,1084496600
300009299,-23.787543,-46.680816,1084498529
300009300,-23.787772,-46.680703,1084495055
300009301,-23.787599,-46.67947,1084496441
300009302,-23.786432,-46.684619,1084499980
300009303,-23.784215,-46.683023,1083028839
300009304,-23.781768,-46.681209,1084496097
300009305,-23.79507,-46.683869,3899177776
300009306,-23.796542,-46.679811,3899177590
300009307,-23.7966,-46.679655,3899177590
300009309,-23.81446,-46.676517,2334777886
300009310,-23.819601,-46.67453,2334777680
300009313,-23.820958,-46.671888,2332065461
300009314,-23.820874,-46.671896,2332065461
300009315,-23.816735,-46.670781,7979829855
300009316,-23.814894,-46.669627,5055491807
300009317,-23.812155,-46.667139,5055491785
300009318,-23.809331,-46.661261,5506403634
300009319,-23.772212,-46.700331,808017703
300009320,-23.772166,-46.70016,808017703
300009321,-23.769092,-46.698781,1045894868
300009323,-23.775297,-46.675375,1083028920
300009326,-23.764183,-46.696286,5289803457
300009327,-23.763883,-46.696273,1037672031
300009328,-23.764036,-46.6933,2456355868
300009329,-23.764203,-46.693296,1027124845
300009330,-23.766232,-46.691234,7317252452
300009332,-23.767651,-46.689864,1068760822
300009333,-23.767862,-46.689923,5290155498
300009334,-23.767764,-46.689562,1068760822
300009335,-23.767121,-46.68671,1015969737
300009336,-23.767137,-46.686622,1015969737
300009337,-23.766839,-46.683816,1015373384
300009338,-23.766999,-46.683418,1027111301
300009339,-23.769984,-46.681563,1070190483
300009340,-23.770059,-46.681454,1070190357
300009341,-23.771316,-46.680119,1073288801
300009342,-23.771491,-46.679932,5256902089
300009343,-23.771934,-46.678414,7976741682
300009344,-23.772276,-46.677824,1083028716
300009345,-23.773477,-46.676337,1083028899
300009347,-23.774918,-46.688704,5290552733
300009348,-23.77498,-46.689015,5290552733
300009349,-23.774259,-46.689876,5256902023
300009351,-23.775081,-46.691299,1068760733
300009352,-23.773837,-46.690449,5256902024
300009353,-23.774193,-46.69216,1068760840
300009354,-23.764202,-46.695829,1067143498
300009355,-23.764247,-46.695968,1067143498
300009356,-23.766004,-46.695465,1067143590
300009357,-23.766134,-46.695338,1067143552
300009358,-23.76849,-46.695931,1067143454
300009359,-23.768675,-46.695854,1067143454
300009360,-23.77079,-46.69498,1068760696
300009361,-23.771024,-46.694922,1068760696
300009362,-23.772154,-46.694366,1068760738
300009363,-23.772092,-46.69431,1068760738
300009365,-23.774241,-46.692842,1068760629
300009367,-23.769181,-46.689474,1070190345
300009368,-23.769235,-46.689409,1070190345
300009369,-23.771705,-46.68683,1070190496
300009370,-23.771673,-46.686782,1070190496
300009371,-23.772499,-46.68473,1070190469
300009372,-23.772451,-46.684279,1070190469
300009373,-23.772532,-46.681922,5302120099
300009374,-23.77237,-46.681258,4874172380
300009375,-23.775674,-46.682347,1070190314
300009376,-23.774969,-46.683755,1070190481
300009377,-23.774892,-46.683737,1070190481
300009378,-23.773637,-46.682365,1070190367
300009379,-23.773615,-46.682231,1070190367
300009381,-23.778498,-46.683966,6397201635
300009382,-23.777964,-46.684115,2510187107
300009384,-23.772059,-46.680575,1070190577
300009385,-23.769271,-46.68079,1015969234
300009386,-23.769119,-46.680966,1015969234
300009387,-23.767195,-46.681476,1015969407
300009388,-23.767169,-46.681548,1015969407
300009389,-23.767284,-46.68629,1015969737
300009390,-23.768991,-46.685408,1070190492
300009391,-23.76924,-46.685385,1070190328
300009392,-23.76921,-46.677844,1073288768
300009394,-23.764061,-46.69113,1027124834
300009395,-23.764103,-46.688757,1027127147
300009396,-23.765608,-46.684042,1015969640
300009397,-23.762139,-46.689131,1027139577
300009398,-23.76562,-46.684008,1015969640
300009399,-23.769857,-46.676769,1073289454
300009400,-23.77068,-46.674928,1073289020
300009401,-23.771097,-46.674728,1073288689
300009402,-23.771691,-46.673123,1073289441
300009404,-23.765548,-46.675022,5499486493
300009405,-23.765177,-46.674935,5499486493
300009407,-23.766592,-46.676764,3899156275
300009408,-23.766495,-46.676777,3899156275
300009409,-23.764262,-46.676947,3899156232
300009410,-23.76428,-46.676854,3899156232
300009411,-23.760234,-46.677387,8413210887
300009413,-23.761587,-46.674376,1016814544
300009414,-23.761492,-46.674278,1016814544
300009415,-23.762562,-46.672828,1071093755
300009416,-23.762501,-46.67266,1071093755
300009417,-23.761982,-46.671079,1016815936
300009418,-23.760801,-46.668935,5294869407
300009419,-23.759118,-46.66774,5294870772
300009420,-23.758885,-46.667665,5294870772
300009421,-23.758638,-46.665358,814265138
300009423,-23.760516,-46.656897,1071093318
300009424,-23.760775,-46.65678,1071093318
300009425,-23.761927,-46.655496,1071093700
300009426,-23.762522,-46.654952,2510187101
300009427,-23.769022,-46.649374,1071876532
300009428,-23.769747,-46.648868,5310154626
300009429,-23.771048,-46.649326,1071876702
300009430,-23.773493,-46.646218,7806051300
300009431,-23.773656,-46.646091,5310154686
300009432,-23.778143,-46.64684,1071876555
300009433,-23.778321,-46.646762,1071876555
300009434,-23.780319,-46.646378,1071876681
300009435,-23.78036,-46.646428,1071876681
300009436,-23.782374,-46.645663,2332065188
300009437,-23.783251,-46.644922,1071876491
300009438,-23.787994,-46.642262,1071876778
300009439,-23.787995,-46.642163,1071876778
300009440,-23.792483,-46.639508,5310154690
300009441,-23.792723,-46.639553,5310154690
300009442,-23.795273,-46.63895,2331748921
300009443,-23.795547,-46.639112,2331748921
300009444,-23.79713,-46.639486,2332065002
300009445,-23.797238,-46.639589,2332065002
300009446,-23.800934,-46.63841,5310154965
300009447,-23.800889,-46.638288,5310154965
300009448,-23.802536,-46.6375,5310154965
300009449,-23.802663,-46.637389,5310154965
300009450,-23.802648,-46.634973,5310155467
300009451,-23.802795,-46.634719,5310155467
300009452,-23.8034,-46.632482,5310154622
300009453,-23.803498,-46.631839,5310154622
300009454,-23.803094,-46.630399,5310155274
300009455,-23.80306,-46.630408,5310155274
300009457,-23.801725,-46.628889,2331748910
300009458,-23.801736,-46.628778,2331748910
300009459,-23.801698,-46.627309,6708265391
300009460,-23.756849,-46.667228,7333646673
300009462,-23.755969,-46.667322,814844674
300009463,-23.755743,-46.667312,814844674
300009464,-23.754519,-46.667092,814847574
300009465,-23.753559,-46.666849,814851026
300009466,-23.751798,-46.666355,814858767
300009467,-23.75145,-46.666165,5848416576
300009468,-23.749372,-46.665132,817760716
300009473,-23.742509,-46.661962,5304921436
300009474,-23.742804,-46.65831,5304927120
300009475,-23.745396,-46.665305,817752944
300009476,-23.74522,-46.665899,821345679
300009477,-23.745074,-46.667161,821345375
300009478,-23.744996,-46.667299,821345375
300009481,-23.744728,-46.669129,821345357
300009482,-23.744734,-46.668879,821345357
300009483,-23.744526,-46.670966,821345249
300009485,-23.747161,-46.669358,817757019
300009486,-23.744641,-46.670743,821345249
300009488,-23.742796,-46.669736,5292657253
300009489,-23.742235,-46.669532,5292657375
300009490,-23.742079,-46.669435,821346857
300009491,-23.740965,-46.667912,821346975
300009492,-23.74089,-46.667874,821346975
300009493,-23.73908,-46.666739,2510187079
300009494,-23.738973,-46.666526,2510187079
300009495,-23.736598,-46.665895,821347773
300009496,-23.736613,-46.665977,821347773
300009497,-23.734583,-46.664067,821836237
300009498,-23.734737,-46.66237,7838801211
300009503,-23.755475,-46.659189,8419189459
300009505,-23.755245,-46.657326,814252752
300009506,-23.756351,-46.669103,8050223991
300009507,-23.756219,-46.669763,8050223992
300009508,-23.755709,-46.671467,7333646613
300009509,-23.755431,-46.671604,814843378
300009510,-23.754555,-46.673746,4708749267
300009512,-23.755191,-46.677212,5848416045
300009513,-23.755278,-46.67752,4708762022
300009514,-23.747067,-46.676114,8435715629
300009515,-23.747785,-46.676749,813242129
300009516,-23.748904,-46.677987,813231889
300009517,-23.750579,-46.678929,813231878
300009518,-23.757045,-46.684465,1014100283
300009520,-23.753566,-46.667175,814852507
300009521,-23.753538,-46.66843,814851404
300009522,-23.753109,-46.670514,814854144
300009523,-23.752921,-46.670698,814854144
300009524,-23.753577,-46.670861,814835162
300009528,-23.753732,-46.680617,813220817
300009531,-23.752978,-46.684095,1015373357
300009532,-23.753133,-46.684852,1015373466
300009533,-23.755452,-46.687811,1015373444
300009534,-23.75666,-46.685204,5288751177
300009535,-23.757151,-46.684843,5288751177
300009536,-23.75829,-46.684396,1015373234
300009537,-23.758285,-46.684373,1015373234
300009538,-23.761489,-46.684195,1027128184
300009539,-23.761409,-46.684152,1027128184
300009540,-23.763204,-46.697726,1037671910
300009541,-23.763858,-46.700837,1045894454
300009542,-23.764472,-46.702133,1045895090
300009543,-23.764557,-46.702038,1045895090
300009544,-23.764448,-46.703346,1037671796
300009545,-23.76482,-46.703282,5289840399
300009546,-23.767826,-46.705556,1049380044
300009547,-23.769943,-46.705926,13233987906
300009548,-23.770377,-46.705899,1049379493
300009550,-23.765571,-46.70632,8002229420
300009551,-23.765533,-46.706519,1045894353
300009552,-23.766596,-46.709146,1045894591
300009553,-23.766523,-46.704138,1045895057
300009554,-23.762765,-46.704158,1037671995
300009555,-23.763373,-46.705773,1037672360
300009556,-23.763303,-46.70802,1037672118
300009557,-23.763262,-46.708086,1037672118
300009558,-23.761782,-46.709947,1037672302
300009559,-23.75833,-46.709551,1037671666
300009569,-23.745848,-46.704275,4434403844
300009570,-23.747382,-46.702809,811393404
300009571,-23.753084,-46.699041,808017405
300009572,-23.754639,-46.699963,1036696396
300009573,-23.756049,-46.700925,5288902448
300009574,-23.756183,-46.701208,5288902448
300009575,-23.757811,-46.702678,5288900476
300009576,-23.758299,-46.703065,1036696520
300009577,-23.757438,-46.705277,5288900486
300009581,-23.748122,-46.697524,810661629
300009583,-23.748658,-46.695445,812657122
300009584,-23.746561,-46.695365,5283163816
300009585,-23.744748,-46.693939,808017235
300009586,-23.747861,-46.697811,810661629
300009587,-23.741752,-46.698605,810701869
300009588,-23.741605,-46.698376,810701869
300009589,-23.739437,-46.698447,810661737
300009668,-23.740153,-46.69702,810651386
300009669,-23.739252,-46.694752,810673297
300009670,-23.737803,-46.693751,810655191
300009677,-23.737527,-46.697395,810656497
300009678,-23.737671,-46.697514,7333630441
300009679,-23.73778,-46.697603,7333630441
300009681,-23.736588,-46.696748,7333630446
300009682,-23.736795,-46.696879,7333630449
300009683,-23.736879,-46.69699,7333630449
300009684,-23.736974,-46.697062,7333630449
300009685,-23.737076,-46.69715,7333630449
300009686,-23.73717,-46.69722,6564104669
300009687,-23.737244,-46.697284,6564104669
300009688,-23.737334,-46.697359,6564104669
300009689,-23.737424,-46.697442,6564104669
300009690,-23.737523,-46.697527,810656497
300009691,-23.737629,-46.697619,7333630441
300009692,-23.737729,-46.697703,7333630441
300009693,-23.737856,-46.697801,7333630441
300009701,-23.736986,-46.697362,7333630448
300009702,-23.736865,-46.697264,7333630448
300009704,-23.736625,-46.697079,8986462998
300009725,-23.736907,-46.684452,804534334
300009726,-23.737009,-46.684743,807428598
300009727,-23.737813,-46.685712,804544179
300009728,-23.737954,-46.686056,8694765914
300009730,-23.738463,-46.686321,802676209
300009732,-23.740063,-46.685694,802676203
300009733,-23.741963,-46.681687,807454567
300009734,-23.741958,-46.68159,808780037
300009735,-23.742314,-46.6804,810054492
300009736,-23.743103,-46.682251,810018348
300009737,-23.746197,-46.682196,808779993
300009738,-23.746081,-46.682589,810018423
300009739,-23.744618,-46.684001,808785021
300009740,-23.742714,-46.683735,808784993
300009741,-23.738809,-46.686389,807419840
300009742,-23.738378,-46.688202,5267195227
300009743,-23.738597,-46.689186,808001829
300009744,-23.738214,-46.689315,807422846
300009745,-23.737218,-46.687942,5267193805
300009746,-23.737203,-46.687997,5267193805
300009747,-23.735041,-46.688748,802676225
300009749,-23.732215,-46.688409,802670370
300009750,-23.731389,-46.688085,802663042
300009752,-23.727946,-46.689459,660908983
300009753,-23.726822,-46.690615,7280438880
300009876,-23.734165,-46.694529,805191126
300009877,-23.733972,-46.69445,805191126
300009878,-23.730868,-46.692086,660911014
300009879,-23.730598,-46.692018,660911014
300009880,-23.729058,-46.691352,802665935
300009881,-23.728604,-46.691278,660911013
300009888,-23.736517,-46.694193,810074294
300009889,-23.737367,-46.693067,810654434
300009890,-23.739285,-46.691684,13095018537
300009891,-23.740194,-46.691432,5275489616
300009892,-23.741778,-46.691832,5278517091
300009893,-23.743752,-46.69122,813199895
300009894,-23.74591,-46.688722,813200611
300009895,-23.746755,-46.68792,813205454
300009896,-23.749223,-46.687637,8702536518
300009897,-23.749694,-46.687685,812656230
300009898,-23.753608,-46.68825,7292170522
310008043,-23.568028,-46.397194,1837043829
310008044,-23.566916,-46.394676,1665964775
310008046,-23.565315,-46.394918,3908506672
310008048,-23.563788,-46.395762,1665964801
310008051,-23.561645,-46.401868,1837043311
310008052,-23.563035,-46.394287,1837688761
310008055,-23.55862,-46.39981,1837043156
310008056,-23.558363,-46.399648,1837043112
310008057,-23.559005,-46.40186,3908482087
310008058,-23.559846,-46.404112,1837043204
310008060,-23.559434,-46.404618,1837043188
310008061,-23.559591,-46.404888,1837043188
310008062,-23.562607,-46.406037,1837043588
310008063,-23.564927,-46.404045,1665968911
310008064,-23.566295,-46.402593,1665971182
310008065,-23.566409,-46.40259,1665971182
310008066,-23.56761,-46.401038,1665964797
310008067,-23.567767,-46.400912,1665964791
310008072,-23.563715,-46.405009,1665968893
310008073,-23.563893,-46.404855,1665968893
310008076,-23.566187,-46.39783,8538838395
310008077,-23.565597,-46.399164,1837043796
310008078,-23.565579,-46.399355,1837043796
310008079,-23.566845,-46.400528,3908514438
310008080,-23.566076,-46.402463,7006101176
310008081,-23.565809,-46.402829,3908514445
310008106,-23.557629,-46.398848,1837688640
310008107,-23.556645,-46.396874,1837688597
310008108,-23.555372,-46.39529,1837688558
310008109,-23.554096,-46.393701,1837688516
310008110,-23.55469,-46.395569,3721903496
310008111,-23.557481,-46.398737,1837688639
310008112,-23.55677,-46.400023,1837043052
310008113,-23.557121,-46.400064,3908481882
310008114,-23.555776,-46.400811,1837043016
310008115,-23.55477,-46.401124,1837042975
